作者,詩名,內容
杜甫,送顧八分文學適洪吉州,中郎石經後，八分蓋憔悴。顧侯運爐錘，筆力破餘地。昔在開元中，韓蔡同贔屭。玄宗妙其書，是以數子至。禦劄早流傳，揄揚非造次。三人並入直，恩澤各不二。顧於韓蔡內，辨眼工小字。分日示諸王，鉤深法更秘。文學與我遊，蕭疏外聲利。追隨二十載，浩蕩長安醉。高歌卿相宅，文翰飛省寺。視我揚馬間，白首不相棄。驊騮入窮巷，必脫黃金轡。一論朋友難，遲暮敢失墜。古來事反覆，相見橫涕泗。向者玉珂人，誰是青雲器。才儘傷形體，病渴汙官位。故舊獨依然，時危話顛躓。我甘多病老，子負憂世誌。胡為困衣食，顏色少稱遂。遠作辛苦行，順從眾多意。舟楫無根蒂，蛟鼉好為祟。況兼水賊繁，特戒風飆駛。崩騰戎馬際，往往殺長吏。子乾東諸侯，勸勉防縱恣。邦以民為本，魚饑費香餌。請哀瘡痍深，告訴皇華使。使臣精所擇，進德知曆試。惻隱誅求情，固應賢愚異。列士惡苟得，俊傑思自致。贈子猛虎行，出郊載酸鼻。
杜甫,送梓州李使君之任,籍甚黃丞相，能名自潁川。近看除刺史，還喜得吾賢。五馬何時到，雙魚會早傳。老思筇竹杖，冬要錦衾眠。不作臨岐恨，惟聽舉最先。火雲揮汗日，山驛醒心泉。遇害陳公殞，於今蜀道憐。君行射洪縣，為我一潸然。
杜甫,洛陽,洛陽昔陷冇，胡馬犯潼關。天子初愁思，都人慘彆顏。清笳去宮闕，翠蓋出關山。故老仍流涕，龍髯幸再攀。
杜甫,八月十五夜月二首,滿目飛明鏡，歸心折大刀。轉蓬行地遠，攀桂仰天高。水路疑霜雪，林棲見羽毛。此時瞻白兔，直欲數秋毫。稍下巫山峽，猶銜白帝城。氣沈全浦暗，輪仄半樓明。刁鬥皆催曉，蟾蜍且自傾。張弓倚殘魄，不獨漢家營。
杜甫,曉望,白帝更聲儘，陽台曙色分。高峰寒上日，疊嶺宿霾雲。地坼江帆隱，天清木葉聞。荊扉對麋鹿，應共爾為群。
杜甫,又示宗武,覓句新知律，攤書解滿床。試吟青玉案，莫羨紫羅囊。假日從時飲，明年共我長。應須飽經術，已似愛文章。十五男兒誌，三千弟子行。曾參與遊夏，達者得升堂。
杜甫,人日兩篇,元日到人日，未有不陰時。冰雪鶯難至，春寒花較遲。雲隨白水落，風振紫山悲。蓬鬢稀疏久，無勞比素絲。此日此時人共得，一談一笑俗相看。尊前柏葉休隨酒，勝裡金花巧耐寒。佩劍衝星聊暫拔，匣琴流水自須彈。早春重引江湖興，直道無憂行路難。
杜甫,庭草,"楚草經寒碧，逢春入眼濃。舊低收葉舉，新掩卷牙重。步履宜輕過，開筵得屢供。看花隨節序，不敢強為容。,"
杜甫,重題,涕泗不能收，哭君餘白頭。兒童相識儘，宇宙此生浮。江雨銘旌濕，湖風井徑秋。還瞻魏太子，賓客減應劉。
杜甫,哭韋大夫之晉,淒愴郇瑕色，差池弱冠年。丈人叨禮數，文律早周旋。台閣黃圖裡，簪裾紫蓋邊。尊榮真不忝，端雅獨翛然。貢喜音容間，馮招病疾纏。南過駭倉卒，北思悄聯綿。鵩鳥長沙諱，犀牛蜀郡憐。素車猶慟哭，寶劍穀高懸。漢道中興盛，韋經亞相傳。衝融標世業，磊落映時賢。城府深朱夏，江湖眇霽天。綺樓關樹頂，飛旐泛堂前。帟幕疑風燕，笳簫急暮蟬。興殘虛白室，跡斷孝廉船。童孺交遊儘，喧卑俗事牽。老來多涕淚，情在強詩篇。誰寄方隅理，朝難將帥權。春秋褒貶例，名器重雙全。
杜甫,早花,西京安穩未，不見一人來。臘日巴江曲，山花已自開。盈盈當雪杏，豔豔待春梅。直苦風塵暗，誰憂容鬢催。
杜甫,贈崔十三評事公輔,飄飄西極馬，來自渥窪池。颯飁定山桂，低徊風雨枝。我聞龍正直，道屈爾何為。且有元戎命，悲歌識者誰。官聯辭冗長，行路洗欹危。脫劍主人贈，去帆春色隨。陰沉鐵鳳闕，教練羽林兒。天子朝侵早，雲台仗數移。分軍應供給，百姓日支離。黠吏因封己，公才或守雌。燕王買駿骨，渭老得熊羆。活國名公在，拜壇群寇疑。冰壺動瑤碧，野水失蛟螭。入幕諸彥集，渴賢高選宜。騫騰坐可致，九萬起於斯。複進出矛戟，昭然開鼎彝。會看之子貴，歎及老夫衰。豈但江曾決，還思霧一披。暗塵生古鏡，拂匣照西施。舅氏多人物，無慚困翮垂。
杜甫,去矣行,君不見鞲上鷹，一飽則飛掣。焉能作堂上燕，銜泥附炎熱。野人曠蕩無靦顏，豈可久在王侯間。未試囊中餐玉法，明朝且入藍田山。
杜甫,冬日有懷李白,寂寞書齋裡，終朝獨爾思。更尋嘉樹傳，不忘角弓詩。短褐風霜入，還丹日月遲。未因乘興去，空有鹿門期。
杜甫,贈獻納使起居田舍人澄,獻納司存雨露邊，地分清切任才賢。舍人退食收封事，宮女開函近禦筵。曉漏追趨青瑣闥，晴窗檢點白雲篇。揚雄更有河東賦，唯待吹噓送上天。
杜甫,奉陪贈附馬韋曲二首,韋曲花無賴，家家惱殺人。綠尊雖儘日，白發好禁春。石角鉤衣破，藤枝刺眼新。何時占叢竹，頭戴小烏巾。野寺垂楊裡，春畦亂水間。美花多映竹，好鳥不歸山。城郭終何事，風塵豈駐顏。誰能共公子，薄暮欲俱還。
杜甫,石筍行,君不見益州城西門，陌上石筍雙高蹲。古來相傳是海眼，苔蘚蝕儘波濤痕。雨多往往得瑟瑟，此事恍惚難明論。恐是昔時卿相墓，立石為表今仍存。惜哉俗態好蒙蔽，亦如小臣媚至尊。政化錯迕失大體，坐看傾危受厚恩。嗟爾石筍擅虛名，後來未識猶駿奔。安得壯士擲天外，使人不疑見本根。
杜甫,徐步,整履步青蕪，荒庭日欲晡。芹泥隨燕觜，花蕊上蜂須。把酒從衣濕，吟詩信杖扶。敢論才見忌，實有醉如愚。
杜甫,野人送朱櫻,西蜀櫻桃也自紅，野人相贈滿筠籠。數回細寫愁仍破，萬顆勻圓訝許同。憶昨賜沾門下省，退朝擎出大明宮。金盤玉箸無消息，此日嘗新任轉蓬。
杜甫,觀打魚歌,綿州江水之東津，魴魚鱍鱍色勝銀。漁人漾舟沈大網，截江一擁數百鱗。眾魚常才儘卻棄，赤鯉騰出如有神。潛龍無聲老蛟怒，回風颯颯吹沙塵。饔子左右揮雙刀，膾飛金盤白雪高。徐州禿尾不足憶，漢陰槎頭遠遁逃。魴魚肥美知第一，既飽歡娛亦蕭瑟。君不見朝來割素鬐，咫尺波濤永相失。
杜甫,巴西驛亭觀江漲呈竇十五使君二首,宿雨南江漲，波濤亂遠峰。孤亭淩噴薄，萬井逼舂容。霄漢愁高鳥，泥沙困老龍。天邊同客舍，攜我豁心胸。轉驚波作怒，即恐岸隨流。賴有杯中物，還同海上鷗。關心小剡縣，傍眼見揚州。為接情人飲，朝來減半愁。
杜甫,苦戰行,苦戰身死馬將軍，自雲伏波之子孫。乾戈未定失壯士，使我歎恨傷精魂。去年江南討狂賊，臨江把臂難再得。彆時孤雲今不飛，時獨看雲淚橫臆。
杜甫,客夜,客睡何曾著，秋天不肯明。卷簾殘月影，高枕遠江聲。計拙無衣食，途窮仗友生。老妻書數紙，應悉未歸情。
杜甫,遭田父泥飲美嚴中丞,步屟隨春風，村村自花柳。田翁逼社日，邀我嘗春酒。酒酣誇新尹，畜眼未見有。回頭指大男，渠是弓弩手。名在飛騎籍，長番歲時久。前日放營農，辛苦救衰朽。差科死則已，誓不舉家走。今年大作社，拾遺能住否。叫婦開大瓶，盆中為吾取。感此氣揚揚，須知風化首。語多雖雜亂，說尹終在口。朝來偶然出，自卯將及酉。久客惜人情，如何拒鄰叟。高聲索果栗，欲起時被肘。指揮過無禮，未覺村野醜。月出遮我留，仍嗔問升鬥。
杜甫,又觀打魚,蒼江魚子清晨集，設網提綱萬魚急。能者操舟疾若風，撐突波濤挺叉入。小魚脫漏不可記，半死半生猶戢戢。大魚傷損皆垂頭，屈強泥沙有時立。東津觀魚已再來，主人罷鱠還傾杯。日暮蛟龍改窟穴，山根鱣鮪隨雲雷。乾戈兵革鬥未止，鳳凰麒麟安在哉。吾徒胡為縱此樂，暴殄天物聖所哀。
杜甫,寄題江外草堂（梓州作，寄成都故居）,我生性放誕，雅欲逃自然。嗜酒愛風竹，卜居必林泉。遭亂到蜀江，臥屙遣所便。誅茅初一畝，廣地方連延。經營上元始，斷手寶應年。敢謀土木麗，自覺麵勢堅。台亭隨高下，敞豁當清川。雖有會心侶，數能同釣船。乾戈未偃息，安得酣歌眠。蛟龍無定窟，黃鵠摩蒼天。古來達士誌，寧受外物牽。顧惟魯鈍姿，豈識悔吝先。偶攜老妻去，慘澹淩風煙。事跡無固必，幽貞愧雙全。尚念四小鬆，蔓草易拘纏。霜骨不甚長，永為鄰裡憐。
杜甫,送韋諷上閬州錄事參軍,國步猶艱難，兵革未衰息。萬方哀嗷嗷，十載供軍食。庶官務割剝，不暇憂反側。誅求何多門，賢者貴為德。韋生富春秋，洞徹有清識。操持紀綱地，喜見朱絲直。當令豪奪吏，自此無顏色。必若救瘡痍，先應去蟊賊。揮淚臨大江，高天意淒惻。行行樹佳政，慰我深相憶。
杜甫,閬州東樓筵，奉送十一舅往青城縣，得昏字,曾城有高樓，製古丹雘存。迢迢百餘尺，豁達開四門。雖有車馬客，而無人世喧。遊目俯大江，列筵慰彆魂。是時秋冬交，節往顏色昏。天寒鳥獸休，霜露在草根。今我送舅氏，萬感集清尊。豈伊山川間，回首盜賊繁。高賢意不暇，王命久崩奔。臨風欲慟哭，聲出已複吞。
杜甫,彆唐十五誡，因寄禮部賈侍郎（賈至）,九載一相逢，百年能幾何。複為萬裡彆，送子山之阿。白鶴久同林，潛魚本同河。未知棲集期，衰老強高歌。歌罷兩淒惻，六龍忽蹉跎。相視發皓白，況難駐羲和。胡星墜燕地，漢將仍橫戈。蕭條四海內，人少豺虎多。少人慎莫投，多虎信所過。饑有易子食，獸猶畏虞羅。子負經濟才，天門鬱嵯峨。飄搖適東周，來往若崩波。南宮吾故人，白馬金盤陀。雄筆映千古，見賢心靡他。念子善師事，歲寒守舊柯。為吾謝賈公，病肺臥江沱。
杜甫,太子張舍人遺織成褥段,客從西北來，遺我翠織成。開緘風濤湧，中有掉尾鯨。逶迤羅水族，瑣細不足名。客雲充君褥，承君終宴榮。空堂魑魅走，高枕表神清。領客珍重意，顧我非公卿。留之懼不祥，施之混柴荊。服飾定尊卑，大哉萬古程。今我一賤老，裋褐更無營。煌煌珠宮物，寢處禍所嬰。歎息當路子，乾戈尚縱橫。掌握有權柄，衣馬自肥輕。李鼎死岐陽，實以驕貴盈。來瑱賜自儘，氣豪直阻兵。皆聞黃金多，坐見悔吝生。奈何田舍翁，受此厚貺情。錦鯨卷還客，始覺心和平。振我粗席塵，愧客茹藜羹。
杜甫,最能行,峽中丈夫絕輕死，少在公門多在水。富豪有錢駕大舸，貧窮取給行艓子。小兒學問止論語，大兒結束隨商旅。欹帆側柁入波濤，撇漩捎濆無險阻。朝發白帝暮江陵，頃來目擊信有征。瞿塘漫天虎須怒，歸州長年行最能。此鄉之人氣量窄，誤競南風疏北客。若道土無英俊才，何得山有屈原宅。
杜甫,鄭典設自施州歸,吾憐滎陽秀，冒暑初有適。名賢慎所出，不肯妄行役。旅茲殊俗遠，竟以屢空迫。南謁裴施州，氣合無險僻。攀援懸根木，登頓入天石。青山自一川，城郭洗憂戚。聽子話此邦，令我心悅懌。其俗則純樸，不知有主客。溫溫諸侯門，禮亦如古昔。敕廚倍常羞，杯盤頗狼藉。時雖屬喪亂，事貴賞匹敵。中宵愜良會，裴鄭非遠戚。群書一萬卷，博涉供務隙。他日辱銀鉤，森疏見矛戟。倒屣喜旋歸，畫地求所曆。乃聞風土質，又重田疇辟。刺史似寇恂，列郡宜競惜。北風吹瘴癘，羸老思散策。渚拂蒹葭塞，嶠穿蘿蔦冪。此身仗兒仆，高興潛有激。孟冬方首路，強飯取崖壁。歎爾疲駑駘，汗溝血不赤。終然備外飾，駕馭何所益。我有平肩輿，前途猶準的。翩翩入鳥道，庶脫蹉跌厄。
杜甫,故右仆射相國張公九齡,相國生南紀，金璞無留礦。仙鶴下人間，獨立霜毛整。矯然江海思，複與雲路永。寂寞想土階，未遑等箕潁。上君白玉堂，倚君金華省。碣石歲崢嶸，天地日蛙黽。退食吟大庭，何心記榛梗。骨驚畏曩哲，鬒變負人境。雖蒙換蟬冠，右地恧多幸。敢忘二疏歸，痛迫蘇耽井。紫綬映暮年，荊州謝所領。庾公興不淺，黃霸鎮每靜。賓客引調同，諷詠在務屏。詩罷地有餘，篇終語清省。一陽發陰管，淑氣含公鼎。乃知君子心，用才文章境。散帙起翠螭，倚薄巫廬並。綺麗玄暉擁，箋誄任昉騁。自我一家則，未缺隻字警。千秋滄海南，名係朱鳥影。歸老守故林，戀闕悄延頸。波濤良史筆，蕪絕大庾嶺。向時禮數隔，製作難上請。再讀徐孺碑，猶思理煙艇。
杜甫,送高司直尋封閬州,丹雀銜書來，暮棲何鄉樹。驊騮事天子，辛苦在道路。司直非冗官，荒山甚無趣。借問泛舟人，胡為入雲霧。與子姻婭間，既親亦有故。萬裡長江邊，邂逅一相遇。長卿消渴再，公乾沉綿屢。清談慰老夫，開卷得佳句。時見文章士，欣然澹情素。伏枕聞彆離，疇能忍漂寓。良會苦短促，溪行水奔注。熊羆咆空林，遊子慎馳騖。西謁巴中侯，艱險如跬步。主人不世才，先帝常特顧。拔為天軍佐，崇大王法度。淮海生清風，南翁尚思慕。公宮造廣廈，木石乃無數。初聞伐鬆柏，猶臥天一柱。我瘦書不成，成字讀亦誤。為我問故人，勞心練征戍。
杜甫,敬寄族弟唐十八使君,與君陶唐後，盛族多其人。聖賢冠史籍，枝派羅源津。在今氣磊落，巧偽莫敢親。介立實吾弟，濟時肯殺身。物白諱受玷，行高無汙真。得罪永泰末，放之五溪濱。鸞鳳有铩翮，先儒曾抱麟。雷霆霹長鬆，骨大卻生筋。一失不足傷，念子孰自珍。泊舟楚宮岸，戀闕浩酸辛。除名配清江，厥土巫峽鄰。登陸將首途，筆劄枉所申。歸朝跼病肺，敘舊思重陳。春風洪濤壯，穀轉頗彌旬。我能泛中流，搪突鼉獺瞋。長年已省柁，慰此貞良臣。
杜甫,送重表侄王砅評事使南海,我之曾祖姑，爾之高祖母。爾祖未顯時，歸為尚書婦。隋朝大業末，房杜俱交友。長者來在門，荒年自糊口。家貧無供給，客位但箕帚。俄頃羞頗珍，寂寥人散後。入怪鬢發空，籲嗟為之久。自陳翦髻鬟，鬻市充杯酒。上雲天下亂，宜與英俊厚。向竊窺數公，經綸亦俱有。次問最少年，虯髯十八九。子等成大名，皆因此人手。下雲風雲合，龍虎一吟吼。願展丈夫雄，得辭兒女醜。秦王時在坐，真氣驚戶牖。及乎貞觀初，尚書踐台鬥。夫人常肩輿，上殿稱萬壽。六宮師柔順，法則化妃後。至尊均嫂叔，盛事垂不朽。鳳雛無凡毛，五色非爾曹。往者胡作逆，乾坤沸嗷嗷。吾客左馮翊，爾家同遁逃。爭奪至徒步，塊獨委蓬蒿。逗留熱爾腸，十裡卻呼號。自下所騎馬，右持腰間刀。左牽紫遊韁，飛走使我高。苟活到今日，寸心銘佩牢。亂離又聚散，宿昔恨滔滔。水花笑白首，春草隨青袍。廷評近要津，節製收英髦。北驅漢陽傳，南泛上瀧舠。家聲肯墜地，利器當秋毫。番禺親賢領，籌運神功操。大夫出盧宋，寶貝休脂膏。洞主降接武，海胡舶千艘。我欲就丹砂，跋涉覺身勞。安能陷糞土，有誌乘鯨鼇。或驂鸞騰天，聊作鶴鳴皋。
杜甫,遣遇,磬折辭主人，開帆駕洪濤。春水滿南國，朱崖雲日高。舟子廢寢食，飄風爭所操。我行匪利涉，謝爾從者勞。石間采蕨女，鬻菜輸官曹。丈夫死百役，暮返空村號。聞見事略同，刻剝及錐刀。貴人豈不仁，視汝如莠蒿。索錢多門戶，喪亂紛嗷嗷。奈何黠吏徒，漁奪成逋逃。自喜遂生理，花時甘縕袍。
杜甫,過津口,南嶽自茲近，湘流東逝深。和風引桂楫，春日漲雲岑。回首過津口，而多楓樹林。白魚困密網，黃鳥喧嘉音。物微限通塞，惻隱仁者心。甕餘不儘酒，膝有無聲琴。聖賢兩寂寞，眇眇獨開襟。
杜甫,天河,常時任顯晦，秋至輒分明。縱被微雲掩，終能永夜清。含星動雙闕，伴月照邊城。牛女年年渡，何曾風浪生。
